,datetime, _conds, _dewptm, _fog, _hail, _hum, _pressurem, _rain, _snow, _tempm, _thunder, _tornado, _vism, _wspdm,year,month,week,day,hour,night,morning,noon,evening,Temp
3055,2004-03-23,Haze,0.39837398373983735,0.0,0.0,0.3657407407407408,0.22553897180762897,0.0,0.0,26.11111111111111,0.0,0.0,0.044444444444444446,0.15045045045045047,2004.0,3.0,13.0,23.0,16.88888888888889,1.0,0.0,0.0,0.0,6.0
3057,2004-03-24,Haze,0.3932926829268294,0.0,0.0,0.4309895833333333,0.23367537313432896,0.0,0.0,23.0,0.0,0.0,0.042447916666666675,0.22060810810810813,2004.0,3.0,13.0,24.0,11.5625,1.0,0.0,0.0,0.0,5.0
3058,2004-03-25,Haze,0.2585365853658537,0.0,0.0,0.28645833333333337,0.23955223880597085,0.0,0.0,23.0,0.0,0.0,0.05347222222222222,0.13054054054054057,2004.0,3.0,13.0,25.0,15.0,1.0,0.0,0.0,0.0,5.0
3060,2004-03-26,Haze,0.31951219512195134,0.0,0.0,0.35000000000000003,0.2559701492537316,0.0,0.0,22.6,0.0,0.0,0.04916666666666666,0.13054054054054054,2004.0,3.0,13.0,26.0,17.2,1.0,0.0,0.0,0.0,5.0
3062,2004-03-27,Haze,0.3739837398373983,0.0,0.0,0.4537037037037038,0.270315091210614,0.0,0.0,20.88888888888889,0.0,0.0,0.03888888888888889,0.016816816816816817,2004.0,3.0,13.0,27.0,14.11111111111111,1.0,0.0,0.0,0.0,4.0
3064,2004-03-28,Haze,0.3567073170731707,0.0,0.0,0.40494791666666674,0.2593283582089554,0.0,0.0,21.875,0.0,0.0,0.04895833333333333,0.04391891891891892,2004.0,3.0,13.0,28.0,21.5,1.0,0.0,0.0,0.0,4.0
3066,2004-03-29,Haze,0.31707317073170743,0.0,0.0,0.37121212121212116,0.2564450474898237,0.0,0.0,21.363636363636363,0.0,0.0,0.03772727272727273,0.02727272727272728,2004.0,3.0,14.0,29.0,15.727272727272727,1.0,0.0,0.0,0.0,4.0
3068,2004-03-30,Haze,0.3414634146341463,0.0,0.0,0.3825757575757576,0.25440976933514264,0.0,0.0,22.0,0.0,0.0,0.039242424242424245,0.009090909090909092,2004.0,3.0,14.0,30.0,15.727272727272727,1.0,0.0,0.0,0.0,5.0
3070,2004-03-31,Haze,0.3170731707317073,0.0,0.0,0.34821428571428575,0.2590618336886995,0.0,0.0,22.285714285714285,0.0,0.0,0.03595238095238095,0.014285714285714287,2004.0,3.0,14.0,31.0,9.0,1.0,0.0,0.0,0.0,5.0
3073,2004-04-01,Haze,0.3089430894308944,0.0,0.0,0.1979166666666667,0.28109452736318463,0.0,0.0,30.0,0.0,0.0,0.04055555555555555,0.3,2004.0,4.0,14.0,1.0,3.6666666666666665,1.0,0.0,0.0,0.0,7.0
3075,2004-04-02,Haze,0.38414634146341464,0.0,0.0,0.3723958333333334,0.25373134328358216,0.0,0.0,24.25,0.0,0.0,0.03666666666666667,0.025,2004.0,4.0,14.0,2.0,22.5,1.0,0.0,0.0,0.0,5.0
3077,2004-04-03,Haze,0.41463414634146345,0.0,0.0,0.40625000000000006,0.25373134328358216,0.0,0.0,24.5,0.0,0.0,0.03666666666666667,0.0,2004.0,4.0,14.0,3.0,0.0,1.0,0.0,0.0,0.0,5.0
3079,2004-04-04,Haze,0.40069686411149824,0.0,0.0,0.2976190476190477,0.25373134328358216,0.0,0.0,28.428571428571427,0.0,0.0,0.048333333333333325,0.12200772200772202,2004.0,4.0,14.0,4.0,21.714285714285715,1.0,0.0,0.0,0.0,7.0
3081,2004-04-05,Haze,0.4094076655052266,0.0,0.0,0.3415178571428571,0.24893390191897705,0.0,0.0,26.785714285714285,0.0,0.0,0.04511904761904762,0.1001930501930502,2004.0,4.0,15.0,5.0,12.714285714285714,1.0,0.0,0.0,0.0,6.0
3083,2004-04-06,Haze,0.43615494978479213,0.0,0.0,0.34191176470588247,0.24231782265144902,0.0,0.0,28.352941176470587,0.0,0.0,0.04990196078431372,0.11192368839427663,2004.0,4.0,15.0,6.0,11.235294117647058,1.0,0.0,0.0,0.0,7.0
3084,2004-04-07,Haze,0.4124168514412416,0.0,0.0,0.28503787878787884,0.23032564450474952,0.0,0.0,30.272727272727273,0.0,0.0,0.04196969696969698,0.1371007371007371,2004.0,4.0,15.0,7.0,16.0,1.0,0.0,0.0,0.0,7.0
3086,2004-04-08,Haze,0.4390243902439025,0.0,0.0,0.30989583333333337,0.23973880597014996,0.0,0.0,29.75,0.0,0.0,0.041249999999999995,0.33851351351351355,2004.0,4.0,15.0,8.0,0.75,1.0,0.0,0.0,0.0,7.0
3089,2004-04-09,Haze,0.5073170731707318,0.0,0.0,0.434375,0.2291044776119408,0.0,0.0,28.1,0.0,0.0,0.04666666666666667,0.17540540540540542,2004.0,4.0,15.0,9.0,16.1,1.0,0.0,0.0,0.0,7.0
3091,2004-04-10,Haze,0.4648493543758968,0.0,0.0,0.38541666666666663,0.24100087796312616,0.0,0.0,28.235294117647058,0.0,0.0,0.038137254901960786,0.1313195548489666,2004.0,4.0,15.0,10.0,11.294117647058824,1.0,0.0,0.0,0.0,7.0
3092,2004-04-11,Haze,0.37073170731707317,0.0,0.0,0.30833333333333335,0.243283582089553,0.0,0.0,26.4,0.0,0.0,0.04133333333333333,0.14054054054054055,2004.0,4.0,15.0,11.0,0.8,1.0,0.0,0.0,0.0,6.0
3094,2004-04-12,Smoke,0.3228120516499283,0.0,0.0,0.24754901960784306,0.22739244951712076,0.0,0.0,27.647058823529413,0.0,0.0,0.03549019607843136,0.13561208267090621,2004.0,4.0,16.0,12.0,10.058823529411764,1.0,0.0,0.0,0.0,6.0
3095,2004-04-13,Haze,0.34552845528455284,0.0,0.0,0.2413194444444445,0.18656716417910513,0.0,0.0,28.833333333333332,0.0,0.0,0.048472222222222215,0.3175675675675676,2004.0,4.0,16.0,13.0,21.833333333333332,1.0,0.0,0.0,0.0,7.0
3098,2004-04-14,Clear,0.31219512195121957,0.0,0.0,0.2541666666666667,0.18805970149253798,0.0,0.0,26.6,0.0,0.0,0.03166666666666666,0.25081081081081086,2004.0,4.0,16.0,14.0,22.2,1.0,0.0,0.0,0.0,6.0
3101,2004-04-15,Haze,0.35060975609756106,0.0,0.0,0.27473958333333337,0.19496268656716487,0.0,0.0,27.25,0.0,0.0,0.03458333333333333,0.06891891891891892,2004.0,4.0,16.0,15.0,21.5,1.0,0.0,0.0,0.0,6.0
3105,2004-04-16,Haze,0.3414634146341465,0.0,0.0,0.20891203703703706,0.19859038142620275,0.0,0.0,31.0,0.0,0.0,0.044629629629629616,0.18543543543543548,2004.0,4.0,16.0,16.0,10.666666666666666,1.0,0.0,0.0,0.0,8.0
3106,2004-04-17,Haze,0.3789868667917449,0.0,0.0,0.24278846153846154,0.19919632606199789,0.0,0.0,30.923076923076923,0.0,0.0,0.0417948717948718,0.2465696465696466,2004.0,4.0,16.0,17.0,13.538461538461538,1.0,0.0,0.0,0.0,7.0
3109,2004-04-18,Clear,0.35772357723577236,0.0,0.0,0.2621527777777778,0.20273631840796025,0.0,0.0,28.166666666666668,0.0,0.0,0.034166666666666665,0.08378378378378377,2004.0,4.0,16.0,18.0,21.333333333333332,1.0,0.0,0.0,0.0,7.0
3114,2004-04-19,Clear,0.32791327913279134,0.0,0.0,0.2152777777777778,0.22553897180762897,0.0,0.0,29.88888888888889,0.0,0.0,0.0537962962962963,0.3282282282282283,2004.0,4.0,17.0,19.0,2.2222222222222223,1.0,0.0,0.0,0.0,7.0
3116,2004-04-20,Haze,0.5914634146341463,0.0,0.0,0.4674479166666667,0.24720149253731416,0.0,0.0,30.375,0.0,0.0,0.04645833333333333,0.3380067567567568,2004.0,4.0,17.0,20.0,18.75,1.0,0.0,0.0,0.0,7.0
3119,2004-04-21,Haze,0.5674796747967481,0.0,0.0,0.4236111111111111,0.23781094527363209,0.0,0.0,30.733333333333334,0.0,0.0,0.049841269841269846,0.29711711711711714,2004.0,4.0,17.0,21.0,10.933333333333334,1.0,0.0,0.0,0.0,7.0
3120,2004-04-22,Haze,0.5534709193245779,0.0,0.0,0.5689102564102565,0.22675086107921977,0.0,0.0,25.692307692307693,0.0,0.0,0.058012820512820515,0.13316008316008318,2004.0,4.0,17.0,22.0,13.538461538461538,1.0,0.0,0.0,0.0,6.0
3122,2004-04-23,Haze,0.5746951219512194,0.0,0.0,0.6041666666666669,0.2332089552238812,0.0,0.0,25.375,0.0,0.0,0.048177083333333315,0.1285472972972973,2004.0,4.0,17.0,23.0,11.5625,1.0,0.0,0.0,0.0,6.0
3124,2004-04-24,Haze,0.5435540069686413,0.0,0.0,0.6443452380952382,0.25000000000000017,0.0,0.0,23.071428571428573,0.0,0.0,0.04404761904761904,0.2575289575289576,2004.0,4.0,17.0,24.0,13.071428571428571,1.0,0.0,0.0,0.0,5.0
3128,2004-04-25,Haze,0.5411585365853657,0.0,0.0,0.5657552083333334,0.26026119402985093,0.0,0.0,25.1875,0.0,0.0,0.04322916666666666,0.2506756756756757,2004.0,4.0,17.0,25.0,11.6875,1.0,0.0,0.0,0.0,6.0
3129,2004-04-26,Haze,0.5538020086083213,0.0,0.0,0.5196078431372549,0.2576821773485519,0.0,0.0,26.941176470588236,0.0,0.0,0.0542156862745098,0.27090620031796503,2004.0,4.0,18.0,26.0,11.117647058823529,1.0,0.0,0.0,0.0,6.0
3130,2004-04-27,Haze,0.5219512195121953,0.0,0.0,0.40833333333333327,0.2452736318407964,0.0,0.0,29.266666666666666,0.0,0.0,0.05888888888888889,0.42072072072072075,2004.0,4.0,18.0,27.0,9.6,1.0,0.0,0.0,0.0,7.0
3131,2004-04-28,Haze,0.5670731707317073,0.0,0.0,0.47265625,0.22248134328358238,0.0,0.0,29.0625,0.0,0.0,0.045833333333333344,0.6505067567567567,2004.0,4.0,18.0,28.0,11.5625,1.0,0.0,0.0,0.0,7.0
3133,2004-04-29,Drizzle,0.5609756097560976,0.0,0.0,0.8229166666666669,0.2238805970149258,0.0,0.0,20.0,0.0,0.0,0.03333333333333333,0.5,2004.0,4.0,18.0,29.0,21.0,1.0,0.0,0.0,0.0,4.0
3141,2004-04-30,Haze,0.5341463414634147,0.0,0.0,0.7677083333333338,0.238059701492538,0.0,0.0,20.0,0.0,0.0,0.05283333333333334,0.38027027027027027,2004.0,4.0,18.0,30.0,18.0,1.0,0.0,0.0,0.0,4.0
3147,2004-05-01,Haze,0.576219512195122,0.0,0.0,0.7265625000000002,0.260261194029851,0.0,0.0,22.5625,0.0,0.0,0.04697916666666667,0.2005067567567568,2004.0,5.0,18.0,1.0,10.5,1.0,0.0,0.0,0.0,5.0
3149,2004-05-02,Haze,0.5365853658536586,0.0,0.0,0.5723039215686274,0.26338893766461835,0.0,0.0,24.823529411764707,0.0,0.0,0.037990196078431376,0.13449920508744043,2004.0,5.0,18.0,2.0,10.058823529411764,1.0,0.0,0.0,0.0,5.0
3150,2004-05-03,Haze,0.4024390243902439,0.0,0.0,0.296875,0.2686567164179108,0.0,0.0,28.5,0.0,0.0,0.03916666666666667,0.42567567567567566,2004.0,5.0,19.0,3.0,4.0,1.0,0.0,0.0,0.0,7.0
3153,2004-05-04,Smoke,0.5015243902439026,0.0,0.0,0.46484375,0.24440298507462727,0.0,0.0,26.625,0.0,0.0,0.02770833333333333,0.06266891891891893,2004.0,5.0,19.0,4.0,11.75,1.0,0.0,0.0,0.0,6.0
3154,2004-05-05,Haze,0.4146341463414635,0.0,0.0,0.30208333333333337,0.23631840796019934,0.0,0.0,29.333333333333332,0.0,0.0,0.02777777777777778,0.0837837837837838,2004.0,5.0,19.0,5.0,15.0,1.0,0.0,0.0,0.0,7.0
3156,2004-05-06,Smoke,0.4576757532281207,0.0,0.0,0.36335784313725483,0.23705004389815693,0.0,0.0,28.294117647058822,0.0,0.0,0.04039215686274509,0.0767885532591415,2004.0,5.0,19.0,6.0,10.0,1.0,0.0,0.0,0.0,7.0
3157,2004-05-07,Clear,0.3902439024390244,0.0,0.0,0.16666666666666669,0.25373134328358216,0.0,0.0,36.0,0.0,0.0,0.06666666666666667,0.5,2004.0,5.0,19.0,7.0,4.0,1.0,0.0,0.0,0.0,9.0
3160,2004-05-08,Clear,0.5609756097560976,0.0,0.0,0.4131944444444445,0.21641791044776149,0.0,0.0,30.666666666666668,0.0,0.0,0.041666666666666664,0.08378378378378377,2004.0,5.0,19.0,8.0,20.666666666666668,1.0,0.0,0.0,0.0,7.0
3163,2004-05-09,Haze,0.47967479674796754,0.0,0.0,0.2847222222222222,0.21144278606965194,0.0,0.0,32.888888888888886,0.0,0.0,0.04296296296296297,0.24444444444444446,2004.0,5.0,19.0,9.0,19.11111111111111,1.0,0.0,0.0,0.0,8.0
3165,2004-05-10,Haze,0.4461979913916788,0.0,0.0,0.295343137254902,0.214661984196664,0.0,0.0,30.941176470588236,0.0,0.0,0.04725490196078433,0.20317965023847379,2004.0,5.0,20.0,10.0,11.235294117647058,1.0,0.0,0.0,0.0,7.0
3166,2004-05-11,Clear,0.41463414634146345,0.0,0.0,0.19010416666666669,0.21828358208955256,0.0,0.0,36.0,0.0,0.0,0.048333333333333325,0.35,2004.0,5.0,20.0,11.0,3.5,1.0,0.0,0.0,0.0,9.0
3168,2004-05-12,Haze,0.5894308943089431,0.0,0.0,0.4409722222222223,0.18843283582089607,0.0,0.0,31.166666666666668,0.0,0.0,0.06736111111111111,0.3546171171171171,2004.0,5.0,20.0,12.0,13.0,1.0,0.0,0.0,0.0,8.0
3170,2004-05-13,Haze,0.6448170731707317,0.0,0.0,0.4811197916666667,0.18703358208955267,0.0,0.0,32.125,0.0,0.0,0.060416666666666674,0.43175675675675684,2004.0,5.0,20.0,13.0,11.75,1.0,0.0,0.0,0.0,8.0
3171,2004-05-14,Haze,0.5834896810506567,0.0,0.0,0.4110576923076923,0.1831228473019523,0.0,0.0,32.0,0.0,0.0,0.05320512820512821,0.2738045738045738,2004.0,5.0,20.0,14.0,13.692307692307692,1.0,0.0,0.0,0.0,8.0
3174,2004-05-15,Haze,0.5716463414634149,0.0,0.0,0.3613281250000001,0.19309701492537368,0.0,0.0,33.3125,0.0,0.0,0.05026041666666668,0.30405405405405406,2004.0,5.0,20.0,15.0,10.3125,1.0,0.0,0.0,0.0,8.0
3176,2004-05-16,Clear,0.5400696864111498,0.0,0.0,0.34226190476190477,0.19402985074626944,0.0,0.0,32.714285714285715,0.0,0.0,0.06428571428571428,0.1725868725868726,2004.0,5.0,20.0,16.0,21.714285714285715,1.0,0.0,0.0,0.0,8.0
3179,2004-05-17,Clear,0.477761836441894,0.0,0.0,0.27389705882352944,0.19578577699736655,0.0,0.0,33.411764705882355,0.0,0.0,0.05387254901960784,0.22400635930047696,2004.0,5.0,21.0,17.0,11.176470588235293,1.0,0.0,0.0,0.0,8.0
3180,2004-05-18,Clear,0.42547425474254763,0.0,0.0,0.23668981481481488,0.17412935323383127,0.0,0.0,33.111111111111114,0.0,0.0,0.05092592592592591,0.2896396396396396,2004.0,5.0,21.0,18.0,10.666666666666666,1.0,0.0,0.0,0.0,8.0
3181,2004-05-19,Clear,0.3983739837398374,0.0,0.0,0.21527777777777782,0.15298507462686572,0.0,0.0,33.166666666666664,0.0,0.0,0.04416666666666667,0.359009009009009,2004.0,5.0,21.0,19.0,1.0,1.0,0.0,0.0,0.0,8.0
3183,2004-05-20,Clear,0.5670731707317074,0.0,0.0,0.30078125000000006,0.1473880597014927,0.0,0.0,35.875,0.0,0.0,0.039375,0.4817567567567568,2004.0,5.0,21.0,20.0,10.75,1.0,0.0,0.0,0.0,9.0
3185,2004-05-21,Clear,0.5813008130081303,0.0,0.0,0.3350694444444445,0.15236318407960212,0.0,0.0,35.083333333333336,0.0,0.0,0.04597222222222222,0.44177927927927935,2004.0,5.0,21.0,21.0,14.416666666666666,1.0,0.0,0.0,0.0,9.0
3187,2004-05-22,Clear,0.627177700348432,0.0,0.0,0.4516369047619048,0.16098081023454178,0.0,0.0,32.57142857142857,0.0,0.0,0.04892857142857144,0.5666988416988417,2004.0,5.0,21.0,22.0,11.428571428571429,1.0,0.0,0.0,0.0,8.0
3189,2004-05-23,Clear,0.6585365853658537,0.0,0.0,0.6041666666666667,0.1716417910447765,0.0,0.0,29.0,0.0,0.0,0.05,0.5,2004.0,5.0,21.0,23.0,0.0,1.0,0.0,0.0,0.0,7.0
3191,2004-05-24,Haze,0.6186252771618626,0.0,0.0,0.5350378787878789,0.21573948439620108,0.0,0.0,29.181818181818183,0.0,0.0,0.06287878787878788,0.5002457002457003,2004.0,5.0,22.0,24.0,13.272727272727273,1.0,0.0,0.0,0.0,7.0
3193,2004-05-25,Haze,0.5609756097560976,0.0,0.0,0.5130208333333335,0.21735074626865702,0.0,0.0,27.375,0.0,0.0,0.03895833333333334,0.5164189189189189,2004.0,5.0,22.0,25.0,13.5,1.0,0.0,0.0,0.0,6.0
3195,2004-05-26,Haze,0.6326219512195121,0.0,0.0,0.59765625,0.23460820895522438,0.0,0.0,28.125,0.0,0.0,0.03666666666666667,0.16461148648648652,2004.0,5.0,22.0,26.0,11.5,1.0,0.0,0.0,0.0,7.0
3196,2004-05-27,Clear,0.6666666666666666,0.0,0.0,0.6041666666666669,0.23383084577114488,0.0,0.0,29.333333333333332,0.0,0.0,0.03833333333333334,0.10090090090090091,2004.0,5.0,22.0,27.0,1.3333333333333333,1.0,0.0,0.0,0.0,7.0
3200,2004-05-28,Clear,0.7357723577235773,0.0,0.0,0.7986111111111113,0.2238805970149258,0.0,0.0,27.833333333333332,0.0,0.0,0.023472222222222224,0.07567567567567568,2004.0,5.0,22.0,28.0,21.833333333333332,1.0,0.0,0.0,0.0,6.0
3204,2004-05-29,Clear,0.7317073170731708,0.0,0.0,0.8159722222222224,0.23383084577114488,0.0,0.0,27.333333333333332,0.0,0.0,0.02388888888888889,0.10090090090090091,2004.0,5.0,22.0,29.0,0.3333333333333333,1.0,0.0,0.0,0.0,6.0
3207,2004-05-30,Haze,0.6006097560975608,0.0,0.0,0.43294270833333337,0.22108208955223918,0.0,0.0,31.9375,0.0,0.0,0.044374999999999984,0.2033783783783784,2004.0,5.0,22.0,30.0,10.625,1.0,0.0,0.0,0.0,8.0
3208,2004-05-31,Haze,0.5816135084427768,0.0,0.0,0.3934294871794872,0.21584385763490269,0.0,0.0,32.46153846153846,0.0,0.0,0.0467948717948718,0.1292099792099792,2004.0,5.0,23.0,31.0,13.538461538461538,1.0,0.0,0.0,0.0,8.0
3210,2004-06-01,Haze,0.559620596205962,0.0,0.0,0.37499999999999994,0.22222222222222263,0.0,0.0,32.5,0.0,0.0,0.05773148148148149,0.15015015015015012,2004.0,6.0,23.0,1.0,10.666666666666666,1.0,0.0,0.0,0.0,8.0
3211,2004-06-02,Haze,0.60545193687231,0.0,0.0,0.4834558823529412,0.2190517998244077,0.0,0.0,30.294117647058822,0.0,0.0,0.05343137254901962,0.15643879173290945,2004.0,6.0,23.0,2.0,11.117647058823529,1.0,0.0,0.0,0.0,7.0
3212,2004-06-03,Haze,0.5818815331010454,0.0,0.0,0.4449404761904763,0.21321961620469107,0.0,0.0,30.571428571428573,0.0,0.0,0.054761904761904755,0.15752895752895754,2004.0,6.0,23.0,3.0,1.4285714285714286,1.0,0.0,0.0,0.0,7.0
3216,2004-06-04,Partly Cloudy,0.613240418118467,0.0,0.0,0.40029761904761907,0.201492537313433,0.0,0.0,33.714285714285715,0.0,0.0,0.04869047619047619,0.4075289575289575,2004.0,6.0,23.0,4.0,12.857142857142858,1.0,0.0,0.0,0.0,8.0
3220,2004-06-05,Haze,0.6319290465631928,0.0,0.0,0.4820075757575758,0.206241519674356,0.0,0.0,31.545454545454547,0.0,0.0,0.056818181818181816,0.41400491400491396,2004.0,6.0,23.0,5.0,14.818181818181818,1.0,0.0,0.0,0.0,8.0
3223,2004-06-06,Haze,0.6731707317073171,0.0,0.0,0.6479166666666669,0.21442786069651767,0.0,0.0,28.6,0.0,0.0,0.0625,0.4536936936936938,2004.0,6.0,23.0,6.0,12.666666666666666,1.0,0.0,0.0,0.0,7.0
3226,2004-06-07,Haze,0.6676829268292681,0.0,0.0,0.6178385416666666,0.22154850746268695,0.0,0.0,29.0625,0.0,0.0,0.056770833333333354,0.5190878378378379,2004.0,6.0,24.0,7.0,10.5,1.0,0.0,0.0,0.0,7.0
3227,2004-06-08,Haze,0.6558265582655826,0.0,0.0,0.6319444444444446,0.22346600331675,0.0,0.0,28.333333333333332,0.0,0.0,0.05578703703703705,0.3810810810810812,2004.0,6.0,24.0,8.0,10.666666666666666,1.0,0.0,0.0,0.0,7.0
3228,2004-06-09,Haze,0.6463414634146342,0.0,0.0,0.7291666666666667,0.23507462686567226,0.0,0.0,25.5,0.0,0.0,0.058333333333333334,0.1,2004.0,6.0,24.0,9.0,0.0,1.0,0.0,0.0,0.0,6.0
3231,2004-06-10,Haze,0.6869918699186991,0.0,0.0,0.637152777777778,0.21952736318407995,0.0,0.0,29.5,0.0,0.0,0.05340277777777778,0.21936936936936935,2004.0,6.0,24.0,10.0,15.25,1.0,0.0,0.0,0.0,7.0
3233,2004-06-11,Haze,0.6699186991869919,0.0,0.0,0.5555555555555556,0.22139303482587103,0.0,0.0,30.8,0.0,0.0,0.059444444444444446,0.2645045045045045,2004.0,6.0,24.0,11.0,9.866666666666667,1.0,0.0,0.0,0.0,7.0
3235,2004-06-12,Haze,0.6829268292682928,0.0,0.0,0.5700231481481484,0.22056384742951943,0.0,0.0,31.055555555555557,0.0,0.0,0.0587962962962963,0.34234234234234245,2004.0,6.0,24.0,12.0,10.666666666666666,1.0,0.0,0.0,0.0,8.0
3236,2004-06-13,Haze,0.7059620596205961,0.0,0.0,0.597800925925926,0.21268656716417933,0.0,0.0,31.22222222222222,0.0,0.0,0.06527777777777777,0.4337837837837838,2004.0,6.0,24.0,13.0,10.666666666666666,1.0,0.0,0.0,0.0,8.0
3237,2004-06-14,Haze,0.6910569105691057,0.0,0.0,0.5758101851851853,0.20356550580431224,0.0,0.0,31.22222222222222,0.0,0.0,0.06574074074074072,0.5992492492492492,2004.0,6.0,25.0,14.0,10.666666666666666,1.0,0.0,0.0,0.0,8.0
3238,2004-06-15,Haze,0.6883468834688348,0.0,0.0,0.5219907407407408,0.1844941956882259,0.0,0.0,32.55555555555556,0.0,0.0,0.06898148148148148,0.47822822822822825,2004.0,6.0,25.0,15.0,10.666666666666666,1.0,0.0,0.0,0.0,8.0
3239,2004-06-16,Haze,0.7073170731707316,0.0,0.0,0.6174768518518519,0.16915422885572173,0.0,0.0,30.833333333333332,0.0,0.0,0.06388888888888888,0.4364864864864866,2004.0,6.0,25.0,16.0,10.666666666666666,1.0,0.0,0.0,0.0,7.0
3240,2004-06-17,Haze,0.7113821138211383,0.0,0.0,0.6469907407407409,0.15713101160862372,0.0,0.0,30.22222222222222,0.0,0.0,0.06296296296296296,0.3478978978978979,2004.0,6.0,25.0,17.0,10.666666666666666,1.0,0.0,0.0,0.0,7.0
3241,2004-06-18,Partly Cloudy,0.7073170731707318,0.0,0.0,0.6875000000000001,0.15298507462686572,0.0,0.0,29.0,0.0,0.0,0.13333333333333333,0.17567567567567569,2004.0,6.0,25.0,18.0,0.0,1.0,0.0,0.0,0.0,7.0
3243,2004-06-19,Light Thunderstorm,0.6829268292682927,0.0,0.0,0.7604166666666669,0.14925373134328357,0.0,0.0,26.0,1.0,0.0,0.03333333333333333,0.1,2004.0,6.0,25.0,19.0,21.0,1.0,0.0,0.0,0.0,6.0
3244,2004-06-20,Haze,0.7317073170731708,0.0,0.0,0.7708333333333335,0.16044776119403004,0.0,0.0,27.5,0.0,0.0,0.03333333333333333,0.15,2004.0,6.0,25.0,20.0,10.5,1.0,0.0,0.0,0.0,6.0
3246,2004-06-21,Haze,0.6666666666666666,0.0,0.0,0.5868055555555557,0.17661691542288604,0.0,0.0,28.0,0.0,0.0,0.03333333333333333,0.01711711711711712,2004.0,6.0,26.0,21.0,8.0,1.0,0.0,0.0,0.0,7.0
3247,2004-06-22,Haze,0.6707317073170732,0.0,0.0,0.5989583333333335,0.17910447761194082,0.0,0.0,28.5,0.0,0.0,0.03333333333333333,0.07567567567567568,2004.0,6.0,26.0,22.0,12.0,1.0,0.0,0.0,0.0,7.0
3249,2004-06-23,Haze,0.7317073170731708,0.0,0.0,0.6458333333333335,0.1641791044776122,0.0,0.0,29.0,0.0,0.0,0.03333333333333333,0.0,2004.0,6.0,26.0,23.0,0.0,1.0,0.0,0.0,0.0,7.0
3251,2004-06-24,Haze,0.6951219512195123,0.0,0.0,0.5781250000000001,0.17537313432835866,0.0,0.0,29.5,0.0,0.0,0.03333333333333333,0.05,2004.0,6.0,26.0,24.0,10.5,1.0,0.0,0.0,0.0,7.0
3252,2004-06-25,Haze,0.6585365853658537,0.0,0.0,0.6041666666666667,0.20895522388059717,0.0,0.0,27.0,0.0,0.0,0.03333333333333333,0.3,2004.0,6.0,26.0,25.0,3.0,1.0,0.0,0.0,0.0,6.0
3254,2004-06-26,Haze,0.6991869918699187,0.0,0.0,0.6597222222222223,0.19402985074626944,0.0,0.0,27.333333333333332,0.0,0.0,0.03333333333333333,0.0,2004.0,6.0,26.0,26.0,8.0,1.0,0.0,0.0,0.0,6.0
3255,2004-06-27,Haze,0.7073170731707318,0.0,0.0,0.7569444444444445,0.20149253731343317,0.0,0.0,26.666666666666668,0.0,0.0,0.03333333333333333,0.03333333333333333,2004.0,6.0,26.0,27.0,8.0,1.0,0.0,0.0,0.0,6.0
3256,2004-06-28,Haze,0.7073170731707318,0.0,0.0,0.6145833333333335,0.19900497512437867,0.0,0.0,29.0,0.0,0.0,0.03333333333333333,0.01711711711711712,2004.0,6.0,27.0,28.0,8.0,1.0,0.0,0.0,0.0,7.0
3257,2004-06-29,Haze,0.7073170731707317,0.0,0.0,0.5416666666666667,0.18283582089552253,0.0,0.0,31.0,0.0,0.0,0.03333333333333333,0.1,2004.0,6.0,27.0,29.0,12.0,1.0,0.0,0.0,0.0,8.0
3258,2004-06-30,Haze,0.6829268292682927,0.0,0.0,0.4444444444444445,0.17412935323383127,0.0,0.0,32.333333333333336,0.0,0.0,0.03333333333333333,0.0837837837837838,2004.0,6.0,27.0,30.0,8.0,1.0,0.0,0.0,0.0,8.0
3259,2004-07-01,Haze,0.6991869918699187,0.0,0.0,0.4791666666666668,0.17661691542288604,0.0,0.0,32.0,0.0,0.0,0.03333333333333333,0.13333333333333333,2004.0,7.0,27.0,1.0,8.0,1.0,0.0,0.0,0.0,8.0
3260,2004-07-02,Haze,0.6991869918699187,0.0,0.0,0.4444444444444445,0.17412935323383127,0.0,0.0,33.0,0.0,0.0,0.03333333333333333,0.10090090090090091,2004.0,7.0,27.0,2.0,8.0,1.0,0.0,0.0,0.0,8.0
3261,2004-07-03,Haze,0.7235772357723578,0.0,0.0,0.5416666666666667,0.17661691542288604,0.0,0.0,31.666666666666668,0.0,0.0,0.03333333333333333,0.06666666666666667,2004.0,7.0,27.0,3.0,8.0,1.0,0.0,0.0,0.0,8.0
3262,2004-07-04,Haze,0.7479674796747968,0.0,0.0,0.6666666666666669,0.19402985074626913,0.0,0.0,29.666666666666668,0.0,0.0,0.03333333333333333,0.21711711711711712,2004.0,7.0,27.0,4.0,8.0,1.0,0.0,0.0,0.0,7.0
3263,2004-07-05,Haze,0.7642276422764228,0.0,0.0,0.701388888888889,0.19154228855721467,0.0,0.0,29.666666666666668,0.0,0.0,0.03333333333333333,0.06756756756756757,2004.0,7.0,28.0,5.0,8.0,1.0,0.0,0.0,0.0,7.0
3264,2004-07-06,Haze,0.7642276422764228,0.0,0.0,0.7673611111111113,0.18407960199005036,0.0,0.0,28.666666666666668,0.0,0.0,0.03333333333333333,0.03333333333333333,2004.0,7.0,28.0,6.0,8.0,1.0,0.0,0.0,0.0,7.0
