datetime, _conds, _dewptm, _fog, _hail, _hum, _pressurem, _rain, _snow, _tempm, _thunder, _tornado, _vism, _wspdm,year,month,week,day,hour,night,morning,noon,evening, _dewptm_bars, _hum_bars, _pressurem_bars, _vism_bars, _wspdm_bars,Temp
2008-03-27,Haze,0.48780487804878053,0.0,0.0,0.41666666666666663,0.23880597014925442,0.0,0.0,24.0,0.0,0.0,0.03333333333333333,0.1,2008.0,3.0,13.0,27.0,18.0,0.0,0.0,0.0,1.0,9,8,9,8,4,5.0
2008-03-28,Haze,0.5121951219512195,0.0,0.0,0.3958333333333333,0.2313432835820901,0.0,0.0,26.0,0.0,0.0,0.03333333333333333,0.1,2008.0,3.0,13.0,28.0,18.0,0.0,0.0,0.0,1.0,10,7,8,8,4,6.0
2008-03-29,Haze,0.5121951219512195,0.0,0.0,0.49999999999999994,0.25373134328358216,0.0,0.0,23.0,0.0,0.0,0.03333333333333333,0.0,2008.0,3.0,13.0,29.0,18.0,0.0,0.0,0.0,1.0,10,10,11,8,1,5.0
2008-03-30,Haze,0.5365853658536586,0.0,0.0,0.4791666666666666,0.23880597014925442,0.0,0.0,25.0,0.0,0.0,0.03333333333333333,0.0,2008.0,3.0,13.0,30.0,18.0,0.0,0.0,0.0,1.0,11,9,9,8,1,6.0
2008-03-31,Haze,0.3902439024390244,0.0,0.0,0.20833333333333334,0.23880597014925442,0.0,0.0,26.0,0.0,0.0,0.03333333333333333,0.35135135135135137,2008.0,3.0,14.0,31.0,18.0,0.0,0.0,0.0,1.0,6,3,9,8,13,6.0
2008-04-01,Haze,0.5609756097560976,0.0,0.0,0.5729166666666666,0.25373134328358216,0.0,0.0,23.0,0.0,0.0,0.03333333333333333,0.1,2008.0,4.0,14.0,1.0,18.0,0.0,0.0,0.0,1.0,12,12,11,8,4,5.0
2008-04-03,Haze,0.5365853658536586,0.0,0.0,0.6041666666666666,0.2686567164179108,0.0,0.0,22.0,0.0,0.0,0.03333333333333333,0.2,2008.0,4.0,14.0,3.0,18.0,0.0,0.0,0.0,1.0,11,12,12,8,7,5.0
2008-04-04,Mist,0.5121951219512195,0.0,0.0,0.6666666666666666,0.26119402985074647,0.0,0.0,20.0,0.0,0.0,0.03333333333333333,0.2,2008.0,4.0,14.0,4.0,18.0,0.0,0.0,0.0,1.0,10,14,12,8,7,4.0
2008-04-06,Haze,0.48780487804878053,0.0,0.0,0.5729166666666666,0.31343283582089576,0.0,0.0,21.0,0.0,0.0,0.03333333333333333,0.15135135135135136,2008.0,4.0,14.0,6.0,18.0,0.0,0.0,0.0,1.0,9,12,17,8,6,4.0
2008-04-07,Haze,0.4634146341463415,0.0,0.0,0.38541666666666663,0.2910447761194037,0.0,0.0,24.0,0.0,0.0,0.03333333333333333,0.2,2008.0,4.0,15.0,7.0,18.0,0.0,0.0,0.0,1.0,9,7,15,8,7,5.0
2008-04-08,Haze,0.48780487804878053,0.0,0.0,0.3333333333333333,0.2686567164179108,0.0,0.0,26.0,0.0,0.0,0.03333333333333333,0.2,2008.0,4.0,15.0,8.0,18.0,0.0,0.0,0.0,1.0,9,6,12,8,7,6.0
2008-04-09,Haze,0.48780487804878053,0.0,0.0,0.32291666666666663,0.2686567164179108,0.0,0.0,27.0,0.0,0.0,0.03333333333333333,0.3,2008.0,4.0,15.0,9.0,18.0,0.0,0.0,0.0,1.0,9,6,12,8,11,6.0
2008-04-10,Haze,0.48780487804878053,0.0,0.0,0.29166666666666663,0.24626865671641873,0.0,0.0,28.0,0.0,0.0,0.03333333333333333,0.4,2008.0,4.0,15.0,10.0,18.0,0.0,0.0,0.0,1.0,9,5,10,8,14,7.0
2008-04-11,Haze,0.5609756097560976,0.0,0.0,0.38541666666666663,0.2238805970149258,0.0,0.0,28.0,0.0,0.0,0.03333333333333333,0.0,2008.0,4.0,15.0,11.0,18.0,0.0,0.0,0.0,1.0,12,7,7,8,1,7.0
2008-04-12,Haze,0.6097560975609757,0.0,0.0,0.5625,0.2313432835820901,0.0,0.0,25.0,0.0,0.0,0.03333333333333333,0.0,2008.0,4.0,15.0,12.0,18.0,0.0,0.0,0.0,1.0,14,11,8,8,1,6.0
2008-04-13,Haze,0.4390243902439025,0.0,0.0,0.3020833333333333,0.2238805970149258,0.0,0.0,26.0,0.0,0.0,0.03333333333333333,0.15135135135135136,2008.0,4.0,15.0,13.0,18.0,0.0,0.0,0.0,1.0,8,5,7,8,6,6.0
2008-04-14,Haze,0.41463414634146345,0.0,0.0,0.17708333333333334,0.2238805970149258,0.0,0.0,30.0,0.0,0.0,0.03333333333333333,0.5,2008.0,4.0,16.0,14.0,18.0,0.0,0.0,0.0,1.0,7,2,7,8,18,7.0
2008-04-16,Haze,0.4390243902439025,0.0,0.0,0.2708333333333333,0.25373134328358216,0.0,0.0,26.0,0.0,0.0,0.03333333333333333,0.2,2008.0,4.0,16.0,16.0,18.0,0.0,0.0,0.0,1.0,8,5,11,8,7,6.0
2008-04-17,Haze,0.4390243902439025,0.0,0.0,0.29166666666666663,0.23880597014925442,0.0,0.0,26.0,0.0,0.0,0.03333333333333333,0.2513513513513514,2008.0,4.0,16.0,17.0,18.0,0.0,0.0,0.0,1.0,8,5,9,8,9,6.0
2008-04-18,Haze,0.41463414634146345,0.0,0.0,0.22916666666666666,0.23880597014925442,0.0,0.0,27.0,0.0,0.0,0.03333333333333333,0.15135135135135136,2008.0,4.0,16.0,18.0,18.0,0.0,0.0,0.0,1.0,7,4,9,8,6,6.0
2008-04-19,Haze,0.41463414634146345,0.0,0.0,0.29166666666666663,0.23880597014925442,0.0,0.0,25.0,0.0,0.0,0.03333333333333333,0.0,2008.0,4.0,16.0,19.0,18.0,0.0,0.0,0.0,1.0,7,5,9,8,1,6.0
2008-04-20,Haze,0.41463414634146345,0.0,0.0,0.21874999999999997,0.2313432835820901,0.0,0.0,28.0,0.0,0.0,0.03333333333333333,0.2,2008.0,4.0,16.0,20.0,18.0,0.0,0.0,0.0,1.0,7,3,8,8,7,7.0
2008-04-22,Haze,0.4390243902439025,0.0,0.0,0.26041666666666663,0.23880597014925442,0.0,0.0,27.0,0.0,0.0,0.03333333333333333,0.2,2008.0,4.0,17.0,22.0,18.0,0.0,0.0,0.0,1.0,8,4,9,8,7,6.0
2008-04-23,Haze,0.4634146341463415,0.0,0.0,0.28124999999999994,0.24626865671641873,0.0,0.0,26.0,0.0,0.0,0.03333333333333333,0.0,2008.0,4.0,17.0,23.0,18.0,0.0,0.0,0.0,1.0,9,5,10,8,1,6.0
2008-04-24,Haze,0.48780487804878053,0.0,0.0,0.32291666666666663,0.23880597014925442,0.0,0.0,26.0,0.0,0.0,0.03333333333333333,0.1,2008.0,4.0,17.0,24.0,18.0,0.0,0.0,0.0,1.0,9,6,9,8,4,6.0
2008-04-25,Haze,0.48780487804878053,0.0,0.0,0.3333333333333333,0.23880597014925442,0.0,0.0,26.0,0.0,0.0,0.03333333333333333,0.0,2008.0,4.0,17.0,25.0,18.0,0.0,0.0,0.0,1.0,9,6,9,8,1,6.0
2008-04-26,Haze,0.5121951219512195,0.0,0.0,0.3020833333333333,0.2238805970149258,0.0,0.0,29.0,0.0,0.0,0.03333333333333333,0.0,2008.0,4.0,17.0,26.0,18.0,0.0,0.0,0.0,1.0,10,5,7,8,1,7.0
2008-04-27,Haze,0.4390243902439025,0.0,0.0,0.26041666666666663,0.20149253731343286,0.0,0.0,26.0,0.0,0.0,0.03333333333333333,0.0,2008.0,4.0,17.0,27.0,18.0,0.0,0.0,0.0,1.0,8,4,5,8,1,6.0
2008-04-28,Haze,0.4390243902439025,0.0,0.0,0.2708333333333333,0.19402985074626944,0.0,0.0,27.0,0.0,0.0,0.03333333333333333,0.0,2008.0,4.0,18.0,28.0,18.0,0.0,0.0,0.0,1.0,8,5,4,8,1,6.0
2008-04-29,Haze,0.5121951219512195,0.0,0.0,0.3645833333333333,0.20895522388059717,0.0,0.0,26.0,0.0,0.0,0.03333333333333333,0.0,2008.0,4.0,18.0,29.0,18.0,0.0,0.0,0.0,1.0,10,7,6,8,1,6.0
2008-04-30,Haze,0.5121951219512195,0.0,0.0,0.34374999999999994,0.20895522388059717,0.0,0.0,27.0,0.0,0.0,0.03333333333333333,0.0,2008.0,4.0,18.0,30.0,18.0,0.0,0.0,0.0,1.0,10,6,6,8,1,6.0
2008-05-01,Haze,0.36585365853658536,0.0,0.0,0.09375,0.18656716417910513,0.0,0.0,34.0,0.0,0.0,0.03333333333333333,0.4,2008.0,5.0,18.0,1.0,18.0,0.0,0.0,0.0,1.0,5,0,3,8,14,9.0
2008-05-02,Haze,0.5365853658536586,0.0,0.0,0.3333333333333333,0.1716417910447765,0.0,0.0,29.0,0.0,0.0,0.03333333333333333,0.0,2008.0,5.0,18.0,2.0,18.0,0.0,0.0,0.0,1.0,11,6,2,8,1,7.0
2008-05-03,Haze,0.6097560975609757,0.0,0.0,0.41666666666666663,0.1716417910447765,0.0,0.0,29.0,0.0,0.0,0.03333333333333333,0.0,2008.0,5.0,18.0,3.0,18.0,0.0,0.0,0.0,1.0,14,8,2,8,1,7.0
2008-05-04,Haze,0.5609756097560976,0.0,0.0,0.26041666666666663,0.18656716417910513,0.0,0.0,33.0,0.0,0.0,0.03333333333333333,0.0,2008.0,5.0,18.0,4.0,18.0,0.0,0.0,0.0,1.0,12,4,3,8,1,8.0
2008-05-05,Haze,0.5121951219512195,0.0,0.0,0.3020833333333333,0.20149253731343286,0.0,0.0,29.0,0.0,0.0,0.016666666666666666,0.3,2008.0,5.0,19.0,5.0,18.0,0.0,0.0,0.0,1.0,10,5,5,3,11,7.0
2008-05-06,Blowing Sand,0.48780487804878053,0.0,0.0,0.3020833333333333,0.20895522388059717,0.0,0.0,28.0,0.0,0.0,0.03333333333333333,0.7513513513513514,2008.0,5.0,19.0,6.0,18.0,0.0,0.0,0.0,1.0,9,5,6,8,19,7.0
2008-05-07,Haze,0.5609756097560976,0.0,0.0,0.43749999999999994,0.2238805970149258,0.0,0.0,27.0,0.0,0.0,0.03333333333333333,0.0,2008.0,5.0,19.0,7.0,18.0,0.0,0.0,0.0,1.0,12,8,7,8,1,6.0
2008-05-08,Blowing Sand,0.4390243902439025,0.0,0.0,0.19791666666666666,0.23880597014925442,0.0,0.0,30.0,0.0,0.0,0.016666666666666666,0.6,2008.0,5.0,19.0,8.0,18.0,0.0,0.0,0.0,1.0,8,3,9,3,19,7.0
2008-05-09,Haze,0.5121951219512195,0.0,0.0,0.3020833333333333,0.21641791044776149,0.0,0.0,29.0,0.0,0.0,0.03333333333333333,0.0,2008.0,5.0,19.0,9.0,18.0,0.0,0.0,0.0,1.0,10,5,7,8,1,7.0
2008-05-10,Haze,0.5853658536585367,0.0,0.0,0.43749999999999994,0.21641791044776149,0.0,0.0,28.0,0.0,0.0,0.03333333333333333,0.0,2008.0,5.0,19.0,10.0,18.0,0.0,0.0,0.0,1.0,13,8,7,8,1,7.0
2008-05-11,Haze,0.6097560975609757,0.0,0.0,0.4270833333333333,0.20895522388059717,0.0,0.0,29.0,0.0,0.0,0.03333333333333333,0.0,2008.0,5.0,19.0,11.0,18.0,0.0,0.0,0.0,1.0,14,8,6,8,1,7.0
2008-05-12,Haze,0.5365853658536586,0.0,0.0,0.31249999999999994,0.20895522388059717,0.0,0.0,30.0,0.0,0.0,0.03333333333333333,0.0,2008.0,5.0,20.0,12.0,18.0,0.0,0.0,0.0,1.0,11,6,6,8,1,7.0
2008-05-13,Haze,0.5853658536585367,0.0,0.0,0.3958333333333333,0.21641791044776149,0.0,0.0,29.0,0.0,0.0,0.03333333333333333,0.0,2008.0,5.0,20.0,13.0,18.0,0.0,0.0,0.0,1.0,13,7,7,8,1,7.0
2008-05-14,Haze,0.6829268292682927,0.0,0.0,0.71875,0.21641791044776149,0.0,0.0,26.0,0.0,0.0,0.03333333333333333,0.0,2008.0,5.0,20.0,14.0,18.0,0.0,0.0,0.0,1.0,16,15,7,8,1,6.0
2008-05-15,Haze,0.7073170731707318,0.0,0.0,0.6041666666666666,0.20149253731343286,0.0,0.0,29.0,0.0,0.0,0.03333333333333333,0.0,2008.0,5.0,20.0,15.0,18.0,0.0,0.0,0.0,1.0,17,12,5,8,1,7.0
2008-05-16,Partly Cloudy,0.5609756097560976,0.0,0.0,0.3020833333333333,0.20149253731343286,0.0,0.0,30.0,0.0,0.0,0.03333333333333333,0.15135135135135136,2008.0,5.0,20.0,16.0,18.0,0.0,0.0,0.0,1.0,12,5,5,8,6,7.0
2008-05-17,Thunderstorms and Rain,0.5609756097560976,0.0,0.0,0.41666666666666663,0.19402985074626944,1.0,0.0,27.0,1.0,0.0,0.03333333333333333,0.8,2008.0,5.0,20.0,17.0,18.0,0.0,0.0,0.0,1.0,12,8,4,8,19,6.0
2008-05-18,Blowing Sand,0.5365853658536586,0.0,0.0,0.37499999999999994,0.18656716417910513,0.0,0.0,28.0,0.0,0.0,0.016666666666666666,0.7,2008.0,5.0,20.0,18.0,18.0,0.0,0.0,0.0,1.0,11,7,3,3,19,7.0
2008-05-19,Haze,0.6829268292682927,0.0,0.0,0.75,0.20895522388059717,0.0,0.0,25.0,0.0,0.0,0.03333333333333333,0.0,2008.0,5.0,21.0,19.0,18.0,0.0,0.0,0.0,1.0,16,16,6,8,1,6.0
2008-05-20,Thunderstorm,0.6097560975609757,0.0,0.0,0.625,0.20895522388059717,0.0,0.0,25.0,1.0,0.0,0.03333333333333333,0.4,2008.0,5.0,21.0,20.0,18.0,0.0,0.0,0.0,1.0,14,13,6,8,14,6.0
2008-05-21,Haze,0.6829268292682927,0.0,0.0,0.8541666666666666,0.20895522388059717,0.0,0.0,24.0,0.0,0.0,0.03333333333333333,0.1,2008.0,5.0,21.0,21.0,18.0,0.0,0.0,0.0,1.0,16,18,6,8,4,5.0
2008-05-22,Thunderstorms and Rain,0.6829268292682927,0.0,0.0,0.9895833333333334,0.2238805970149258,1.0,0.0,22.0,1.0,0.0,0.03333333333333333,0.15135135135135136,2008.0,5.0,21.0,22.0,18.0,0.0,0.0,0.0,1.0,16,19,7,8,6,5.0
2008-05-23,Haze,0.6585365853658537,0.0,0.0,0.5729166666666666,0.2238805970149258,0.0,0.0,28.0,0.0,0.0,0.03333333333333333,0.2,2008.0,5.0,21.0,23.0,18.0,0.0,0.0,0.0,1.0,15,12,7,8,7,7.0
2008-05-24,Haze,0.6829268292682927,0.0,0.0,0.6666666666666666,0.20895522388059717,0.0,0.0,27.0,0.0,0.0,0.03333333333333333,0.0,2008.0,5.0,21.0,24.0,18.0,0.0,0.0,0.0,1.0,16,14,6,8,1,6.0
2008-05-25,Haze,0.5853658536585367,0.0,0.0,0.46874999999999994,0.20895522388059717,0.0,0.0,27.0,0.0,0.0,0.03333333333333333,0.0,2008.0,5.0,21.0,25.0,18.0,0.0,0.0,0.0,1.0,13,9,6,8,1,6.0
2008-05-26,Haze,0.7073170731707318,0.0,0.0,0.8541666666666666,0.2238805970149258,0.0,0.0,25.0,0.0,0.0,0.03333333333333333,0.0,2008.0,5.0,22.0,26.0,18.0,0.0,0.0,0.0,1.0,17,18,7,8,1,6.0
2008-05-27,Haze,0.5853658536585367,0.0,0.0,0.41666666666666663,0.20895522388059717,0.0,0.0,28.0,0.0,0.0,0.03333333333333333,0.0,2008.0,5.0,22.0,27.0,18.0,0.0,0.0,0.0,1.0,13,8,6,8,1,7.0
2008-05-28,Haze,0.6585365853658537,0.0,0.0,0.6354166666666666,0.19402985074626944,0.0,0.0,27.0,0.0,0.0,0.03333333333333333,0.0,2008.0,5.0,22.0,28.0,18.0,0.0,0.0,0.0,1.0,15,13,4,8,1,6.0
2008-05-29,Haze,0.48780487804878053,0.0,0.0,0.29166666666666663,0.20895522388059717,0.0,0.0,28.0,0.0,0.0,0.03333333333333333,0.0,2008.0,5.0,22.0,29.0,18.0,0.0,0.0,0.0,1.0,9,5,6,8,1,7.0
2008-05-30,Haze,0.6829268292682927,0.0,0.0,0.59375,0.19402985074626944,0.0,0.0,29.0,0.0,0.0,0.03333333333333333,0.0,2008.0,5.0,22.0,30.0,18.0,0.0,0.0,0.0,1.0,16,12,4,8,1,7.0
2008-05-31,Haze,0.6097560975609757,0.0,0.0,0.49999999999999994,0.19402985074626944,0.0,0.0,26.0,0.0,0.0,0.03333333333333333,0.1,2008.0,5.0,22.0,31.0,18.0,0.0,0.0,0.0,1.0,14,10,4,8,4,6.0
2008-06-01,Haze,0.6829268292682927,0.0,0.0,0.6145833333333334,0.20149253731343286,0.0,0.0,29.0,0.0,0.0,0.03333333333333333,0.0,2008.0,6.0,22.0,1.0,18.0,0.0,0.0,0.0,1.0,16,13,5,8,1,7.0
2008-06-02,Haze,0.7073170731707318,0.0,0.0,0.5833333333333334,0.20149253731343286,0.0,0.0,30.0,0.0,0.0,0.03333333333333333,0.0,2008.0,6.0,23.0,2.0,18.0,0.0,0.0,0.0,1.0,17,12,5,8,1,7.0
2008-06-03,Haze,0.7073170731707318,0.0,0.0,0.6875,0.2238805970149258,0.0,0.0,28.0,0.0,0.0,0.03333333333333333,0.0,2008.0,6.0,23.0,3.0,18.0,0.0,0.0,0.0,1.0,17,14,7,8,1,7.0
2008-06-04,Light Rain,0.7317073170731708,0.0,0.0,0.7083333333333334,0.20895522388059717,1.0,0.0,28.0,0.0,0.0,0.03333333333333333,0.0,2008.0,6.0,23.0,4.0,18.0,0.0,0.0,0.0,1.0,18,15,6,8,1,7.0
2008-06-05,Haze,0.7073170731707318,0.0,0.0,0.5833333333333334,0.17910447761194082,0.0,0.0,30.0,0.0,0.0,0.03333333333333333,0.1,2008.0,6.0,23.0,5.0,18.0,0.0,0.0,0.0,1.0,17,12,3,8,4,7.0
2008-06-06,Haze,0.7560975609756098,0.0,0.0,0.5729166666666666,0.1716417910447765,0.0,0.0,32.0,0.0,0.0,0.03333333333333333,0.3,2008.0,6.0,23.0,6.0,18.0,0.0,0.0,0.0,1.0,19,12,2,8,11,8.0
2008-06-07,Mist,0.7317073170731708,0.0,0.0,0.7604166666666666,0.20149253731343286,0.0,0.0,27.0,0.0,0.0,0.03333333333333333,0.15135135135135136,2008.0,6.0,23.0,7.0,18.0,0.0,0.0,0.0,1.0,18,16,5,8,6,6.0
2008-06-08,Haze,0.7560975609756098,0.0,0.0,0.6770833333333334,0.20149253731343286,0.0,0.0,30.0,0.0,0.0,0.03333333333333333,0.2,2008.0,6.0,23.0,8.0,18.0,0.0,0.0,0.0,1.0,19,14,5,8,7,7.0
2008-06-09,Haze,0.7560975609756098,0.0,0.0,0.7395833333333334,0.20895522388059717,0.0,0.0,28.0,0.0,0.0,0.03333333333333333,0.2,2008.0,6.0,24.0,9.0,18.0,0.0,0.0,0.0,1.0,19,16,6,8,7,7.0
2008-06-10,Haze,0.7804878048780488,0.0,0.0,0.6458333333333334,0.20149253731343286,0.0,0.0,31.0,0.0,0.0,0.03333333333333333,0.2513513513513514,2008.0,6.0,24.0,10.0,18.0,0.0,0.0,0.0,1.0,19,13,5,8,9,8.0
2008-06-11,Haze,0.7560975609756098,0.0,0.0,0.6354166666666666,0.18656716417910513,0.0,0.0,31.0,0.0,0.0,0.03333333333333333,0.0,2008.0,6.0,24.0,11.0,18.0,0.0,0.0,0.0,1.0,19,13,3,8,1,8.0
2008-06-12,Haze,0.7560975609756098,0.0,0.0,0.6770833333333334,0.17910447761194082,0.0,0.0,30.0,0.0,0.0,0.03333333333333333,0.2,2008.0,6.0,24.0,12.0,18.0,0.0,0.0,0.0,1.0,19,14,3,8,7,7.0
2008-06-13,Mist,0.7560975609756098,0.0,0.0,0.8854166666666666,0.1641791044776122,0.0,0.0,26.0,0.0,0.0,0.016666666666666666,0.1,2008.0,6.0,24.0,13.0,18.0,0.0,0.0,0.0,1.0,19,19,1,3,4,6.0
2008-06-14,Haze,0.7317073170731708,0.0,0.0,0.6354166666666666,0.14179104477612015,0.0,0.0,30.0,0.0,0.0,0.03333333333333333,0.35135135135135137,2008.0,6.0,24.0,14.0,18.0,0.0,0.0,0.0,1.0,18,13,0,8,13,7.0
2008-06-15,Mist,0.7560975609756098,0.0,0.0,0.90625,0.1716417910447765,0.0,0.0,27.0,0.0,0.0,0.016666666666666666,0.0,2008.0,6.0,24.0,15.0,18.0,0.0,0.0,0.0,1.0,19,19,2,3,1,6.0
2008-06-16,Mist,0.8048780487804879,0.0,0.0,0.9479166666666666,0.15671641791044788,0.0,0.0,27.0,0.0,0.0,0.016666666666666666,0.0,2008.0,6.0,25.0,16.0,18.0,0.0,0.0,0.0,1.0,19,19,0,3,1,6.0
2008-06-17,Mist,0.7804878048780488,0.0,0.0,0.8333333333333334,0.15671641791044788,0.0,0.0,28.0,0.0,0.0,0.016666666666666666,0.4,2008.0,6.0,25.0,17.0,18.0,0.0,0.0,0.0,1.0,19,18,0,3,14,7.0
2008-06-18,Haze,0.7804878048780488,0.0,0.0,0.7708333333333334,0.1716417910447765,0.0,0.0,29.0,0.0,0.0,0.03333333333333333,0.3,2008.0,6.0,25.0,18.0,18.0,0.0,0.0,0.0,1.0,19,16,2,8,11,7.0
2008-06-19,Mist,0.7804878048780488,0.0,0.0,0.8333333333333334,0.18656716417910513,0.0,0.0,29.0,0.0,0.0,0.016666666666666666,0.2,2008.0,6.0,25.0,19.0,18.0,0.0,0.0,0.0,1.0,19,18,3,3,7,7.0
2008-06-20,Haze,0.7317073170731708,0.0,0.0,0.7395833333333334,0.20149253731343286,0.0,0.0,27.0,0.0,0.0,0.03333333333333333,0.0,2008.0,6.0,25.0,20.0,18.0,0.0,0.0,0.0,1.0,18,16,5,8,1,6.0
2008-06-21,Mist,0.8048780487804879,0.0,0.0,0.7395833333333334,0.18656716417910513,0.0,0.0,31.0,0.0,0.0,0.03333333333333333,0.1,2008.0,6.0,25.0,21.0,18.0,0.0,0.0,0.0,1.0,19,16,3,8,4,8.0
2008-06-22,Haze,0.7317073170731708,0.0,0.0,0.71875,0.19402985074626944,0.0,0.0,29.0,0.0,0.0,0.03333333333333333,0.15135135135135136,2008.0,6.0,25.0,22.0,18.0,0.0,0.0,0.0,1.0,18,15,4,8,6,7.0
2008-06-23,Haze,0.8048780487804879,0.0,0.0,0.6770833333333334,0.17910447761194082,0.0,0.0,32.0,0.0,0.0,0.03333333333333333,0.0,2008.0,6.0,26.0,23.0,18.0,0.0,0.0,0.0,1.0,19,14,3,8,1,8.0
2008-06-24,Haze,0.7560975609756098,0.0,0.0,0.7083333333333334,0.18656716417910513,0.0,0.0,29.0,0.0,0.0,0.03333333333333333,0.0,2008.0,6.0,26.0,24.0,18.0,0.0,0.0,0.0,1.0,19,15,3,8,1,7.0
2008-06-25,Haze,0.8048780487804879,0.0,0.0,0.7604166666666666,0.18656716417910513,0.0,0.0,30.0,0.0,0.0,0.03333333333333333,0.0,2008.0,6.0,26.0,25.0,18.0,0.0,0.0,0.0,1.0,19,16,3,8,1,7.0
2008-06-26,Haze,0.8048780487804879,0.0,0.0,0.6666666666666666,0.17910447761194082,0.0,0.0,32.0,0.0,0.0,0.03333333333333333,0.2513513513513514,2008.0,6.0,26.0,26.0,18.0,0.0,0.0,0.0,1.0,19,14,3,8,9,8.0
2008-06-27,Haze,0.7317073170731708,0.0,0.0,0.8125,0.19402985074626944,0.0,0.0,26.0,0.0,0.0,0.03333333333333333,0.2513513513513514,2008.0,6.0,26.0,27.0,18.0,0.0,0.0,0.0,1.0,18,17,4,8,9,6.0
2008-06-28,Haze,0.7804878048780488,0.0,0.0,0.8854166666666666,0.18656716417910513,0.0,0.0,28.0,0.0,0.0,0.03333333333333333,0.2,2008.0,6.0,26.0,28.0,18.0,0.0,0.0,0.0,1.0,19,19,3,8,7,7.0
2008-06-29,Haze,0.7317073170731708,0.0,0.0,0.7291666666666666,0.18656716417910513,0.0,0.0,28.0,0.0,0.0,0.03333333333333333,0.1,2008.0,6.0,26.0,29.0,18.0,0.0,0.0,0.0,1.0,18,15,3,8,4,7.0
2008-06-30,Haze,0.7560975609756098,0.0,0.0,0.7291666666666666,0.18656716417910513,0.0,0.0,29.0,0.0,0.0,0.03333333333333333,0.3,2008.0,6.0,27.0,30.0,18.0,0.0,0.0,0.0,1.0,19,15,3,8,11,7.0
2008-07-01,Haze,0.7804878048780488,0.0,0.0,0.7395833333333334,0.19402985074626944,0.0,0.0,30.0,0.0,0.0,0.03333333333333333,0.15135135135135136,2008.0,7.0,27.0,1.0,18.0,0.0,0.0,0.0,1.0,19,16,4,8,6,7.0
2008-07-02,Haze,0.8048780487804879,0.0,0.0,0.6770833333333334,0.1716417910447765,0.0,0.0,31.0,0.0,0.0,0.03333333333333333,0.0,2008.0,7.0,27.0,2.0,18.0,0.0,0.0,0.0,1.0,19,14,2,8,1,8.0
2008-07-03,Haze,0.7560975609756098,0.0,0.0,0.625,0.1716417910447765,0.0,0.0,30.0,0.0,0.0,0.03333333333333333,0.2513513513513514,2008.0,7.0,27.0,3.0,18.0,0.0,0.0,0.0,1.0,19,13,2,8,9,7.0
2008-07-04,Haze,0.8292682926829269,0.0,0.0,0.7083333333333334,0.1641791044776122,0.0,0.0,33.0,0.0,0.0,0.03333333333333333,0.15135135135135136,2008.0,7.0,27.0,4.0,18.0,0.0,0.0,0.0,1.0,19,15,1,8,6,8.0
2008-07-05,Haze,0.8048780487804879,0.0,0.0,0.8333333333333334,0.1716417910447765,0.0,0.0,29.0,0.0,0.0,0.03333333333333333,0.1,2008.0,7.0,27.0,5.0,18.0,0.0,0.0,0.0,1.0,19,18,2,8,4,7.0
2008-07-06,Haze,0.7804878048780488,0.0,0.0,0.8958333333333334,0.17910447761194082,0.0,0.0,27.0,0.0,0.0,0.03333333333333333,0.0,2008.0,7.0,27.0,6.0,18.0,0.0,0.0,0.0,1.0,19,19,3,8,1,6.0
2008-07-07,Mist,0.8048780487804879,0.0,0.0,0.9791666666666666,0.1716417910447765,0.0,0.0,27.0,0.0,0.0,0.016666666666666666,0.0,2008.0,7.0,28.0,7.0,18.0,0.0,0.0,0.0,1.0,19,19,2,3,1,6.0
2008-07-08,Light Rain,0.8048780487804879,0.0,0.0,0.90625,0.17910447761194082,1.0,0.0,28.0,0.0,0.0,0.03333333333333333,0.2513513513513514,2008.0,7.0,28.0,8.0,18.0,0.0,0.0,0.0,1.0,19,19,3,8,9,7.0
2008-07-09,Haze,0.7804878048780488,0.0,0.0,0.8854166666666666,0.19402985074626944,0.0,0.0,27.0,0.0,0.0,0.03333333333333333,0.15135135135135136,2008.0,7.0,28.0,9.0,18.0,0.0,0.0,0.0,1.0,19,19,4,8,6,6.0
2008-07-10,Haze,0.8048780487804879,0.0,0.0,0.78125,0.18656716417910513,0.0,0.0,30.0,0.0,0.0,0.03333333333333333,0.1,2008.0,7.0,28.0,10.0,18.0,0.0,0.0,0.0,1.0,19,17,3,8,4,7.0
2008-07-11,Haze,0.7804878048780488,0.0,0.0,0.7395833333333334,0.1641791044776122,0.0,0.0,30.0,0.0,0.0,0.03333333333333333,0.0,2008.0,7.0,28.0,11.0,18.0,0.0,0.0,0.0,1.0,19,16,1,8,1,7.0
2008-07-12,Light Rain,0.7804878048780488,0.0,0.0,0.9687499999999999,0.1716417910447765,1.0,0.0,26.0,0.0,0.0,0.03333333333333333,0.1,2008.0,7.0,28.0,12.0,18.0,0.0,0.0,0.0,1.0,19,19,2,8,4,6.0
2008-07-13,Haze,0.7804878048780488,0.0,0.0,0.84375,0.19402985074626944,0.0,0.0,28.0,0.0,0.0,0.03333333333333333,0.2,2008.0,7.0,28.0,13.0,18.0,0.0,0.0,0.0,1.0,19,18,4,8,7,7.0
2008-07-14,Light Rain,0.7560975609756098,0.0,0.0,0.8541666666666666,0.19402985074626944,1.0,0.0,26.0,0.0,0.0,0.03333333333333333,0.2,2008.0,7.0,29.0,14.0,18.0,0.0,0.0,0.0,1.0,19,18,4,8,7,6.0
